End_Year,PF_EXTENT,Annual_DegD_Anomaly,Annual_DegD_SD,Annual_DegD_Mean,Annual_DegD_Anomaly_SE,mean_SSC_Anomaly,mean_SSC,se_SSC_Anomaly,se_SSC,median_SSC_Anomaly,mean_NDVI_Anomaly,mean_NDVI,se_NDVI_Anomaly,se_NDVI,Q_MAX_5yr,Q_Mean_norm_Annual,Q_Max_norm_Annual,Q_MEAN_5yr,Q_MAX_baseline,Q_MAX_baseline_SD,Q_MEAN_baseline,Q_MEAN_baseline_SD,Q_MAX_Anomaly,Q_MEAN_Anomaly,Perc_Lost_Anomaly,Perc_Lost_Anomaly_SE
2000,Sporadic,0.334778530751814,914.175291006096,6916.46037143931,0.0279166681557141,-0.0540443127401677,143.601135027095,0.017469168649255,1.74917595329303,-0.166900851250154,-0.0183615203364458,0.192106803005946,0.0149398616737927,0.00100664625786109,0.98285839577316,0.922676271716284,0.690383288527517,1.05315764486061,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.0207810824949765,0.718486047771565,0.12790864441426,0.0384424516270608
2001,Sporadic,-0.0587964333405476,859.761062778415,6825.14943083774,0.0189553146852678,-0.0867982557709667,144.045613915286,0.017436944250861,1.78744341683033,-0.217428667643661,-0.106292505425283,0.19049430207647,0.0159683001897677,0.000991306924084232,0.970642222675878,1.07718122432809,0.968144449752835,1.05839046036994,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.163798013010239,0.785268105429331,-0.092861792117674,0.031610775696553
2002,Sporadic,-0.00715091579965833,908.925714998696,6836.83458427224,0.0220985070094164,-0.0986451328655211,143.668329980653,0.0173833651694657,1.75819232115117,-0.242255506619586,-0.261561524059805,0.188243425114718,0.0176023624299432,0.00101539857858521,0.952995113510248,1.04387441134937,1.04910119757865,1.00676032513009,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.370395886602702,0.126355773756112,0.089976940579164,0.035083379036285
2003,Sporadic,-0.945459509648797,900.376632984324,6610.07945693353,0.0140453209669083,,143.68715574574,,1.77742296892553,,-0.442785169012816,0.186148898967,0.0179045201626703,0.00100903212892115,0.948774495758671,1.05795930905488,1.10172732833516,0.997124318480165,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.419807415966426,0.00337946195251223,-0.259151580392135,0.0283268301176989
2004,Sporadic,-0.830522091598603,931.806322053804,6636.1233834497,0.0187622601918368,-0.0528472419287019,144.584087494776,0.0192054265556542,1.79261668949572,-0.16971271911871,-0.346985278931225,0.187244998280784,0.0189729821759991,0.000981683375221131,0.960469611119117,0.902258613258943,0.992991791401426,1.00078996594151,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.282890601874713,0.0501610615866838,-0.145488342127214,0.0320125776743206
2005,Sporadic,-0.185544593591525,849.500806403163,6804.27473944419,0.0101377695299377,-0.00902305608146439,145.887803119641,0.0208668767988807,1.81556752532877,-0.146357449341676,-0.0405752210166232,0.190839139016338,0.0198577502071568,0.000976116650153679,1.0202923494379,1.10516390130855,0.989496980121407,1.03728749185997,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.417464930192226,0.515948528373507,-0.0572468853993731,0.0378071702323548
2006,Sporadic,-0.733811637445711,774.484749204896,6679.34022422472,0.0211678163192361,0.030202529311166,146.505681284139,0.0232695749404809,1.82968831080376,-0.134123657576555,0.0942533552073574,0.192688369122188,0.0211631921551857,0.000967172341681102,1.05085430237404,1.06371885145416,1.12095421443355,1.03459501728518,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.775259197240653,0.481586722195734,-0.0684765269909381,0.0350214285277606
2007,Sporadic,0.0772879458780293,795.186052127101,6872.15562724925,0.0119224560035548,,147.209886170884,,1.8466173704413,,0.392266795563808,0.196020144544352,0.0231155601733295,0.000955795063038998,1.02170470781515,1.11013808223088,0.90335322478419,1.04784775146148,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.433999663147741,0.650720309326321,0.18193205387694,0.0408002286671076
2008,Sporadic,-0.235377061437855,753.55782587104,6800.80339614796,0.0182045199212996,0.215232912752089,148.593114427739,0.0396195858994603,1.85619262956477,-0.060947879223864,0.501559496718066,0.197126811654466,0.0238121701718932,0.000975388507856556,0.994301264249754,1.05733780115223,0.964710110508199,1.04772344988095,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.113182632064392,0.649133951981382,0.0603642166284381,0.0425008564952821
2009,Sporadic,-0.127600627264793,894.100510274504,6811.55895060727,0.0209556091011261,,148.510030875189,,1.86493810815704,,0.391394009859766,0.196009758571,0.0258973285349842,0.000987597215156634,0.99126224025257,1.08351207071786,0.977796671415506,1.08397414137274,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.0776042328080689,1.11177127695938,0.0273582230387092,0.0498788898039016
2010,Sporadic,0.434788785319202,897.214010505502,6947.82956126302,0.0227903013929541,0.270859732718088,148.348311669985,0.0496728743963165,1.88004228485554,-0.0696227276870092,0.233439214604409,0.194576448245679,0.0267547703920855,0.000970462550776654,0.968522779232225,0.955374581190233,0.875799675019682,1.05401627734907,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.188610717717191,0.729444057708854,-0.000496533257531429,0.0422749443288125
2011,Sporadic,0.399604019220974,855.687775536735,6942.72667203016,0.0208725474758298,,148.142993882481,,1.90349205972546,,0.170116241310638,0.193812027967471,0.0283781352373375,0.00096159181232385,0.951078300238713,0.947230369524437,1.03373181946599,1.03071858096313,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.392836363524799,0.432115000231821,0.387917337436848,0.0849621505126852
2012,Sporadic,0.965268377065047,964.740798111831,7070.57849273699,0.0350995660974516,0.212466075282015,147.99007174123,0.0535416939644249,1.90108109174283,-0.129416065235688,0.2496059724984,0.194593356694861,0.0304676164989779,0.000929401220912242,1.0062193559773,1.0391225136592,1.17905850347713,1.01651546724879,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.252709870496552,0.250852512131476,0.276843738068717,0.0445950900199822
2013,Sporadic,1.82382759234508,984.555150106586,7277.92332909895,0.0370341500079775,0.128338701273648,146.106076227375,0.0524196441065474,1.889764666838,-0.219334797209767,0.582070366169807,0.197894991166262,0.0339963094217434,0.000901999599056129,1.05633032278425,1.08133372109923,1.21526494454296,1.02131465123819,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.839367950798029,0.312100492557915,0.0577366483452842,0.0407044291175293
2014,Sporadic,2.53551217719367,1018.41284393747,7448.33878366948,0.0457969748309512,,143.786035386942,,1.86783479485426,,1.01682578631325,0.202096288258785,0.0366275769202516,0.00089649499121412,1.02286913502062,0.903752166602239,0.810490732597339,0.985362670415069,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.447631821386595,-0.14672463742452,0.078759059482686,0.0454362311627308
2015,Sporadic,2.78459491814232,1046.47685294812,7507.53128713138,0.0503341292102983,,141.663223613319,,1.83258952997645,,1.34057829390222,0.205110931788539,0.0392267882432619,0.000888814024165892,1.02357641603425,0.850770232382774,0.879336080087817,0.964441800653577,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.455912087127356,-0.41372024011153,0.460443537576465,0.049430256387053
2016,Sporadic,2.65910105344529,980.947067582862,7480.64884829104,0.0389481969394301,-0.207256645860288,140.014825340145,0.0455688849447759,1.8129933893352,-0.455314492838091,1.67087166998403,0.208338708549619,0.0418808057283473,0.000878876012113799,0.993190328710064,0.92829155399764,0.88180138284507,0.960654037548218,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.100176710355395,-0.462060299806969,0.463125606829815,0.041551843127907
2017,Sporadic,2.18397674523547,893.352984423811,7371.87278785999,0.0221863487744543,-0.265972689832905,138.648020784482,0.0487012803288061,1.78775717366337,-0.503744031575694,1.73132373576051,0.209018044938724,0.0412326491423597,0.000902250978054131,0.952051988879175,0.954663603185744,0.973366804322691,0.943762255453526,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.381437215892588,-0.677636018801759,-0.0498412769681741,0.0348802354095533
2018,Sporadic,2.00493308906122,932.835652184365,7327.47670640085,0.027940986714388,-0.296538193238949,138.529586652452,0.0485624739211289,1.81907712010676,-0.526650663087943,1.42548720450555,0.205884257213471,0.0410683195492342,0.000905353906785201,0.914296067982139,0.91827472138318,1.02648534005778,0.911150455510315,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.823452556742022,-1.09383320753302,-0.158717176590823,0.0353976641092309
2019,Sporadic,1.06131341835639,840.09114463258,7104.37561032675,0.00899688018362318,,136.960909890159,,1.80764731099241,,1.07014033655566,0.202299362310695,0.0416480248218646,0.000896970962818473,0.891320927779645,0.837399682107483,0.695615031584869,0.897879958611364,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-1.09242664574288,-1.2631934854701,-0.314306902143201,0.0471441379746021
2020,Sporadic,0.765279138885921,763.368832822467,7041.44016545234,0.0126963120838398,-0.343088610745299,136.955905617898,0.0456169913896459,1.81397234722336,-0.605880628492008,1.076380378863,0.202536027859828,0.0420089959728046,0.000915157817454224,0.966293288496492,1.35355569837962,1.25419788367205,0.998437051810734,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.214711765819375,0.0201327819988779,-0.277575686540177,0.0433838864603284
2021,Sporadic,0.166543205683646,782.323232571662,6892.0236761158,0.011241827876026,,135.44467882519,,1.80033232971808,,0.952293309107969,0.201455573179455,0.0429992223763051,0.000922683959256509,1.06311956548627,1.35879126844262,1.36593276779397,1.08453699469973,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.918850833369646,1.11895450428112,-0.633755402800659,0.0332323003715657
2022,Sporadic,0.0442107417420718,764.235178864433,6867.53177895702,0.0153484902814642,,133.911648344405,,1.79833521723812,,0.796918637254197,0.200012907697044,0.0458414887424271,0.000906555070684074,1.10558638342418,1.14718699100205,1.18570089401225,1.12304167226299,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,1.41601749119816,1.61035757257971,-0.276942809939396,0.0445040884341437
2023,Sporadic,1.81131773522576,853.861098524311,7288.09916720054,0.0110057844328725,,130.446597304765,,1.76487128347222,,0.858042947448771,0.200864630303622,0.0514530255554482,0.00090459737775321,1.14986479037873,1.2594943864071,1.24787737483051,1.19128560526778,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,1.93439274671523,2.48129794121976,0.711378517060313,0.0722245498166475
1990,Isolated,0.34555944369505,889.68684317521,7106.43386900718,0.00893097063555855,0.0678932548368045,148.813321793281,0.02305078002242,1.7578394990106,-0.0753710226106016,-0.0114758609598921,0.192531628651539,0.0231157242570861,0.000958043367710311,1.00884632153046,1.0051763217037,0.980313469103606,1.02281973754566,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.283464227609069,0.331308653133474,0.388891174770276,0.0724207722892277
1991,Isolated,1.13704330285952,884.460385427852,7294.90689965219,0.00728950133827131,0.0394026385491531,147.033092328818,0.0203519838858074,1.70541785981875,-0.0871589302323852,0.00415836222213787,0.192762377898311,0.0207977916897409,0.000932728376644146,0.981125981000801,1.09124450826261,1.00988827623007,1.03269933751256,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.041062773098823,0.457393743167529,-0.203520146235641,0.0665294951075712
1992,Isolated,1.42617301226504,899.2782051836,7367.49381345044,0.00720482840532889,0.0338807024231419,146.690580135818,0.0188596965068294,1.72493693913241,-0.0242799000407558,-0.0263040022586923,0.192471563633266,0.0200566237017501,0.000946553136011924,1.08039722211806,1.14143236253855,1.30610435021165,1.07306396852941,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,1.12112345985401,0.972533845297446,-0.168880624223467,0.0658444975655802
1993,Isolated,0.700385021536948,826.539394985244,7202.93958431864,0.0214418146036341,0.0249165866782033,146.02921002162,0.0175492698487655,1.7200312616989,-0.0632758604549961,0.0741148306417791,0.193556199396455,0.0173950337492606,0.000948143778219171,1.05438183089337,0.969323950513666,1.01589536491345,1.0360271135699,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.816556606594845,0.49986337201978,-0.139192242510767,0.0484499618204795
1994,Isolated,-0.177186616707089,798.985179358086,6993.62553361293,0.0344030554871677,0.0557099863167222,146.337233121603,0.0170590353611704,1.75616492013417,0.0143705945300239,0.0325529260292182,0.193065965621197,0.0162904040886889,0.000933858329324068,1.04838962087668,0.925875342898525,0.929746643924601,1.02661049718341,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.746404728689541,0.379686955071197,-0.16201670944555,0.048424460643216
1995,Isolated,0.0316594827232268,849.486525282016,7037.07434594172,0.0197054896652079,0.0616114497195945,147.515522343808,0.0172428467176958,1.83200686414246,0.0190320134911416,-0.0450494470978225,0.192464217462441,0.0165757521978904,0.00095749373804017,0.979658945715775,0.698617253750712,0.6366600932991,0.965298683592812,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.0582376184248727,-0.402784558211043,-0.327095352358466,0.0464925611548587
1996,Isolated,-0.261363356938532,828.267365443882,6969.07807393033,0.0284721424839141,0.0694484814475151,147.383839130295,0.0170166153366451,1.81109823737285,0.0100277180006062,0.0845269599325308,0.19404822154627,0.0166832046555786,0.00101036729892706,0.983526353517611,1.05101714678146,1.02922531523925,0.957253211296582,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.0129611813226181,-0.505462207329981,-0.430801206990294,0.0577621582901567
1997,Isolated,0.136364558143972,935.82627194543,7050.16915430663,0.021194255630862,0.0325312907538744,146.34478631213,0.0170962571672196,1.80935656929772,-0.0290252841962361,0.308474080241252,0.196532252042068,0.0169173216713315,0.00104037290986252,0.94977283215664,1.30202508754863,1.1373367434068,0.989371756298598,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.408119712614311,-0.0955600198010625,0.122639815373605,0.0652339137832406
1998,Isolated,0.651423757678619,1023.42825602551,7163.50578414531,0.0352179270493755,0.0341331182872492,145.802217994108,0.0173767560056616,1.80338835560543,-0.0585213180661956,0.422844440272964,0.197849053235542,0.0162008945707969,0.00104548963906643,0.971159842592558,1.10613934230449,1.12283041709304,1.01673483465676,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.157738143764145,0.253652115301344,0.608236644451311,0.0616255986640748
1999,Isolated,0.570169212786265,1005.6871706334,7146.09269117426,0.0302689765193357,-0.0412447400771975,144.590382186395,0.0171235187846387,1.7808073570643,-0.11296141382126,0.278465574551363,0.196121422291346,0.0159993573213752,0.00104184546311587,0.972113756727477,0.883930375952203,0.934516214599197,1.0083458412675,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.146570499816663,0.146590393134,0.555002449930619,0.0637075888912717
2000,Isolated,0.284772655884033,1043.46353346471,7073.46332864137,0.039053148203735,-0.0540443127401677,143.601135027095,0.017469168649255,1.74917595329303,-0.166900851250154,-0.0183615203364458,0.192106803005946,0.0149398616737927,0.00100664625786109,0.98285839577316,0.922676271716284,0.690383288527517,1.05315764486061,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.0207810824949765,0.718486047771565,-0.0427826231167604,0.0531497463205215
2001,Isolated,-0.204901467214316,969.845339837426,6962.33793757534,0.0223288055651838,-0.0867982557709667,144.045613915286,0.017436944250861,1.78744341683033,-0.217428667643661,-0.106292505425283,0.19049430207647,0.0159683001897677,0.000991306924084232,0.970642222675878,1.07718122432809,0.968144449752835,1.05839046036994,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.163798013010239,0.785268105429331,-0.115064851471705,0.0522936718635539
2002,Isolated,-0.165695467495919,1004.66611772732,6975.81790676539,0.0313142611848434,-0.0986451328655211,143.668329980653,0.0173833651694657,1.75819232115117,-0.242255506619586,-0.261561524059805,0.188243425114718,0.0176023624299432,0.00101539857858521,0.952995113510248,1.04387441134937,1.04910119757865,1.00676032513009,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.370395886602702,0.126355773756112,0.0173016551545886,0.054021319207545
2003,Isolated,-1.16640247241534,1007.10280662851,6726.36176409641,0.0266959331790389,,143.68715574574,,1.77742296892553,,-0.442785169012816,0.186148898967,0.0179045201626703,0.00100903212892115,0.948774495758671,1.05795930905488,1.10172732833516,0.997124318480165,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.419807415966426,0.00337946195251223,0.193311648185897,0.057662565309784
2004,Isolated,-0.75766934445265,993.978294515097,6831.30754995225,0.0253161102210872,-0.0528472419287019,144.584087494776,0.0192054265556542,1.79261668949572,-0.16971271911871,-0.346985278931225,0.187244998280784,0.0189729821759991,0.000981683375221131,0.960469611119117,0.902258613258943,0.992991791401426,1.00078996594151,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.282890601874713,0.0501610615866838,-0.102578291786073,0.0479069088327214
2005,Isolated,-0.126721599062446,943.539653222275,6984.36419059703,0.018839590405276,-0.00902305608146439,145.887803119641,0.0208668767988807,1.81556752532877,-0.146357449341676,-0.0405752210166232,0.190839139016338,0.0198577502071568,0.000976116650153679,1.0202923494379,1.10516390130855,0.989496980121407,1.03728749185997,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.417464930192226,0.515948528373507,-0.184901103662391,0.0549707841403202
2006,Isolated,-0.667187985389608,888.414723702602,6860.70812945216,0.0190898916811273,0.030202529311166,146.505681284139,0.0232695749404809,1.82968831080376,-0.134123657576555,0.0942533552073574,0.192688369122188,0.0211631921551857,0.000967172341681102,1.05085430237404,1.06371885145416,1.12095421443355,1.03459501728518,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.775259197240653,0.481586722195734,-0.00935694099297128,0.0551354436455398
2007,Isolated,0.133980712295614,877.303694169727,7054.44113041576,0.0158512777116028,,147.209886170884,,1.8466173704413,,0.392266795563808,0.196020144544352,0.0231155601733295,0.000955795063038998,1.02170470781515,1.11013808223088,0.90335322478419,1.04784775146148,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.433999663147741,0.650720309326321,-0.0498423322953475,0.0482924877179056
2008,Isolated,-0.282243575727653,851.689486226462,6961.21987709299,0.0283964246063048,0.215232912752089,148.593114427739,0.0396195858994603,1.85619262956477,-0.060947879223864,0.501559496718066,0.197126811654466,0.0238121701718932,0.000975388507856556,0.994301264249754,1.05733780115223,0.964710110508199,1.04772344988095,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.113182632064392,0.649133951981382,-0.232694817551552,0.0577286762810921
2009,Isolated,0.0876065667775383,979.794801473512,7040.02572797566,0.0333343118793948,,148.510030875189,,1.86493810815704,,0.391394009859766,0.196009758571,0.0258973285349842,0.000987597215156634,0.99126224025257,1.08351207071786,0.977796671415506,1.08397414137274,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.0776042328080689,1.11177127695938,-0.20336379478227,0.0711331438463349
2010,Isolated,0.703450397490547,963.326982092318,7191.01595200787,0.0349695215170846,0.270859732718088,148.348311669985,0.0496728743963165,1.88004228485554,-0.0696227276870092,0.233439214604409,0.194576448245679,0.0267547703920855,0.000970462550776654,0.968522779232225,0.955374581190233,0.875799675019682,1.05401627734907,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.188610717717191,0.729444057708854,0.250696760028363,0.0968922235867198
2011,Isolated,0.486970016176965,971.951565826829,7138.95482322961,0.0347613130706514,,148.142993882481,,1.90349205972546,,0.170116241310638,0.193812027967471,0.0283781352373375,0.00096159181232385,0.951078300238713,0.947230369524437,1.03373181946599,1.03071858096313,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.392836363524799,0.432115000231821,-0.0496870591501761,0.0903107934524464
2012,Isolated,1.05911192018458,1084.59131849553,7255.1426347662,0.0533606300288336,0.212466075282015,147.99007174123,0.0535416939644249,1.90108109174283,-0.129416065235688,0.2496059724984,0.194593356694861,0.0304676164989779,0.000929401220912242,1.0062193559773,1.0391225136592,1.17905850347713,1.01651546724879,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.252709870496552,0.250852512131476,0.0218946239475816,0.0771643316846834
2013,Isolated,1.71127121995995,1086.94616089994,7414.61620454013,0.0568413843347039,0.128338701273648,146.106076227375,0.0524196441065474,1.889764666838,-0.219334797209767,0.582070366169807,0.197894991166262,0.0339963094217434,0.000901999599056129,1.05633032278425,1.08133372109923,1.21526494454296,1.02131465123819,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.839367950798029,0.312100492557915,0.069811064768574,0.0838687764749609
2014,Isolated,2.21423774417833,1113.13178874345,7533.31228212813,0.0680275591175267,,143.786035386942,,1.86783479485426,,1.01682578631325,0.202096288258785,0.0366275769202516,0.00089649499121412,1.02286913502062,0.903752166602239,0.810490732597339,0.985362670415069,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.447631821386595,-0.14672463742452,0.268378972115538,0.0684172901829645
2015,Isolated,2.73145276004029,1082.20360716505,7660.0712982431,0.0635173595040718,,141.663223613319,,1.83258952997645,,1.34057829390222,0.205110931788539,0.0392267882432619,0.000888814024165892,1.02357641603425,0.850770232382774,0.879336080087817,0.964441800653577,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.455912087127356,-0.41372024011153,0.236618408380973,0.0637245164835177
2016,Isolated,2.79828798392134,1016.92770865044,7679.23374155046,0.0455798749616466,-0.207256645860288,140.014825340145,0.0455688849447759,1.8129933893352,-0.455314492838091,1.67087166998403,0.208338708549619,0.0418808057283473,0.000878876012113799,0.993190328710064,0.92829155399764,0.88180138284507,0.960654037548218,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.100176710355395,-0.462060299806969,0.0936549448889917,0.0570362338102042
2017,Isolated,2.22365452947258,977.233640199344,7546.25188654054,0.0342311604042269,-0.265972689832905,138.648020784482,0.0487012803288061,1.78775717366337,-0.503744031575694,1.73132373576051,0.209018044938724,0.0412326491423597,0.000902250978054131,0.952051988879175,0.954663603185744,0.973366804322691,0.943762255453526,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.381437215892588,-0.677636018801759,-0.020737975817854,0.0623123668169926
2018,Isolated,2.21630095042428,1011.77060157982,7541.26726815084,0.0431056552385855,-0.296538193238949,138.529586652452,0.0485624739211289,1.81907712010676,-0.526650663087943,1.42548720450555,0.205884257213471,0.0410683195492342,0.000905353906785201,0.914296067982139,0.91827472138318,1.02648534005778,0.911150455510315,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.823452556742022,-1.09383320753302,0.135380909414066,0.0947773660018462
2019,Isolated,0.934196090148134,942.858214409607,7241.72288755513,0.0261364704240879,,136.960909890159,,1.80764731099241,,1.07014033655566,0.202299362310695,0.0416480248218646,0.000896970962818473,0.891320927779645,0.837399682107483,0.695615031584869,0.897879958611364,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-1.09242664574288,-1.2631934854701,-0.387564280558973,0.0737147772719104
2020,Isolated,0.298483363306785,893.283126016629,7096.72146443756,0.0313431490647425,-0.343088610745299,136.955905617898,0.0456169913896459,1.81397234722336,-0.605880628492008,1.076380378863,0.202536027859828,0.0420089959728046,0.000915157817454224,0.966293288496492,1.35355569837962,1.25419788367205,0.998437051810734,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,-0.214711765819375,0.0201327819988779,-0.245832122171798,0.0514414939303796
2021,Isolated,-0.0584806780957634,867.55045741656,7011.77843960885,0.0202121134986762,,135.44467882519,,1.80033232971808,,0.952293309107969,0.201455573179455,0.0429992223763051,0.000922683959256509,1.06311956548627,1.35879126844262,1.36593276779397,1.08453699469973,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,0.918850833369646,1.11895450428112,-0.0905941325493716,0.0652822177857801
2022,Isolated,0.0266978365780447,856.778794241417,7033.66852776622,0.0196771519694188,,133.911648344405,,1.79833521723812,,0.796918637254197,0.200012907697044,0.0458414887424271,0.000906555070684074,1.10558638342418,1.14718699100205,1.18570089401225,1.12304167226299,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,1.41601749119816,1.61035757257971,-0.0667334155294269,0.0537401352755359
2023,Isolated,1.88272760628171,943.429925722402,7467.34049673081,0.0235277774486161,,130.446597304765,,1.76487128347222,,0.858042947448771,0.200864630303622,0.0514530255554482,0.00090459737775321,1.14986479037873,1.2594943864071,1.24787737483051,1.19128560526778,0.984633467437703,0.0854176708538658,0.996859515304904,0.0783566079401558,1.93439274671523,2.48129794121976,0.0558134844314178,0.0651614604205698
